id,product_id,feature_key,feature_label,feature_value,source_text,extraction_method,updated_at
3964,675,usage_purpose,Kullanım Amacı,"Konut, taşıt, tüketici ve eğitim finansmanı için SMS başvurusu","t Finansman Motosiklet, ATV , Bisiklet Eğitim Finansmanı Hac ve Umre Finansmanı SMS ile Konut, Taşıt, Tüketici finansmanı taleplerinize dair destek Albaraka’ da. Nasıl Kullanılır? SMS ile finansman başvurusu yapabilmek için sırasıyla TCKN, Doğum Tarihi (Gün Ay Yıl), Aylık Gelir, Finansman Türü (konut",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3965,675,application_channel,Başvuru / Kanal,SMS 4462 · Şube,"itim), Talep Edilen Tutar ve Vade bilgileri aralarında birer boşluk bırakılarak 4462’ye mesaj atılır. Müşteriye ret veya onay mesajı ile dönüş yapılır. Onay alan müşteri limitini kullanmak istediğinde bankamız müşterisi ise ana şubesine, bankamız müşterisi değil ise herhangi bir",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3966,675,transaction_structure,İşlem / Finansman Yapısı,SMS ile ön onay · Finansman kullanımı şubede,"itim), Talep Edilen Tutar ve Vade bilgileri aralarında birer boşluk bırakılarak 4462’ye mesaj atılır. Müşteriye ret veya onay mesajı ile dönüş yapılır. Onay alan müşteri limitini kullanmak istediğinde bankamız müşterisi ise ana şubesine, bankamız müşterisi değil ise herhangi bir",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3967,676,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3968,676,usage_purpose,Kullanım Amacı,Bireysel tüketim ve temel ihtiyaçların finansmanı,"ya kadar vade seçeneklerinden faydalanabilirsiniz. Temel ihtiyaç finansmanı ile eşya alımlarından sağlık giderlerine, tatil planlarından teknolojik aletlere kadar birçok alanda uygun vade seçenekleri ile ihtiyacınızı karşılayın. İhtiyaç Finansmanı Oranları ve Taksit Seçenekleri Finansman Tutarı Maksimum Vade Seçeneği 125.000 TL'ye kad",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3969,676,application_channel,Başvuru / Kanal,Web Sitesi · Albaraka Mobil · İnternet Şubesi · Şube,"larıyla ihtiyacınız kadarını alın, ödemeleri rahat rahat yapın. Fiziki şubeler, mobil uygulama ve internet şube üzerinden kolaylıkla tüm işlemlerinizi yerine getirin! Jet Finansman Başvurusu En Uygun İhtiyaç Finansmanı | 36 Aya Kadar Vadeli Faizsiz bankacılık prensiplerine uygun tüketici finansmanı d",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3970,676,repayment_structure,Ödeme / Kullanım Yapısı,Tutar bandına göre 36/24/12 ay · Esnek ödeme planı,"telemeyin! İster yeni bir eşya ister tatile çıkmak olsun, uygun kar oranları ve esnek ödeme planlarıyla ihtiyacınız kadarını alın, ödemeleri rahat rahat yapın. Fiziki şubeler, mobil uygulama ve internet şube üzerinden kolaylıkla tüm işlemlerinizi yerine getirin! Jet Finansman Baş",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3971,677,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3972,677,usage_purpose,Kullanım Amacı,Umre organizasyonunun finansmanı,"anı, Diyanet İşleri Başkanlığı ile anlaşması olan acenteler üzerinden yapılacak umre organizasyonlarında kullanılmak üzere, tamamen mobil uygulama üzerinden başvurulup sonuçlandırılabilen kar paysız finansman ürünümüzdür. Başvuru adımları ve daha fazlası için tıklayınız. Neler Sunuyoruz? Vade Farksız",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3973,677,application_channel,Başvuru / Kanal,Albaraka Mobil,aksite kadar geri ödeme seçeneği. Tamamen Dijital Süreç: Başvurudan onaya kadar tüm süreç Albaraka Mobil üzerinden yürütülür. Şubeye gitmenize gerek kalmaz. Başvuru Adımları Albaraka Mobil Uygulamasını indirerek müşteri olun ya da mevcut müşteriyseniz giriş yapın. Menüden İşlemler > Finansman,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3974,677,digital_process,Dijital İşlem,Evet,arksız finansman imkânı. Kolay Geri Ödeme: 4 taksite kadar geri ödeme seçeneği. Tamamen Dijital Süreç: Başvurudan onaya kadar tüm süreç Albaraka Mobil üzerinden yürütülür. Şubeye gitmenize gerek kalmaz. Başvuru Adımları Albaraka Mobil Uygulamasını indirerek müşteri olun ya da mevc,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3975,677,repayment_structure,Ödeme / Kullanım Yapısı,4 eşit taksit · Vade farksız,elidir. 50.000 TL’ye kadar finansman sağlanabilir. Vade farksız olarak sunulur. 4 eşit taksit imkanı sunulmaktadır. Yalnızca Diyanet İşleri Başkanlığı ile anlaşması bulunan ve Bankamızda hesabı bulunan acenteler için geçerlidir. Bu acentelerden alınan belgelerle başvuru ya,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3976,678,target_segment,Hedef Kitle,Bireysel,scope=bireysel,structured_scope,2026-08-13T11:49:11+00:00
3977,678,usage_purpose,Kullanım Amacı,"Büro, dükkân, mağaza, depo gibi iş yeri gayrimenkulünün finansmanı","ketinizi büyütmek ya da faaliyetlerinizi sürdürmek için satın almak istediğiniz büro, dükkan, mağaza, lojman, depo gibi gayrimenkuller için finansman desteği alabilirsiniz. Ödemelerinizi 60 aya kadar kredilendirebilir, geri ödemelerinizi aylık eşit taksitler halinde yapabilirsiniz. Bunun yanı sıra ödemelerinizi 2 ayda bir, 3 ay",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3978,678,application_channel,Başvuru / Kanal,Şube,"Şartları 18 yaşını tamamladıysanız, işyeri finansmanına başvurabilirsiniz. Size en yakın Albaraka Türk şubesine uğrayarak başvuru formunu doldurabilir ve işinizi büyütmek için bu yatırım imkânından faydalanabilirsiniz. Bilgi ve belgelerinizde eksik yoksa başvurunuz ortalama 24 saat içinde sonuçlandırılır. De",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3979,678,repayment_structure,Ödeme / Kullanım Yapısı,Aylık eşit · 2/3 ayda bir · değişken tutarlı esnek taksit,"nizi aylık eşit taksitler halinde yapabilirsiniz. Bunun yanı sıra ödemelerinizi 2 ayda bir, 3 ayda bir ya da değişken tutarlı esnek taksitler halinde yapabilirsiniz. Satın almak istediğiniz gayrimenkulün ekspertiz* değerinin %100'üne kadar finansal destek alabilirsiniz. (*) Ekspertiz işlemi Albaraka Türk'ün anlaşmalı ol",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3980,679,usage_purpose,Kullanım Amacı,Hac ve umre ziyaret giderlerinin finansmanı,"AlbarakaMobil İndir Hac/Umre Finansmanı Nedir? Albaraka Hac/Umre Finansmanı ile hac ve umre ziyaretleriniz için gerekli olan ödeme için finansman desteği alabilir, avantajlı kâr payı oranlarıyla 36 aya kadar vade imkanından yararlanabilirsiniz. Hac/Umre Finansmanının Avantajları Nelerdir? Hac ve umre finansmanında hac ve umre bedel",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3981,679,application_channel,Başvuru / Kanal,Şube · Web Sitesi / Albaraka Mobil (Jet Finansman üzerinden),da maksimum 12 ay vadelendirilmektedir. Hac/Umre Finansmanına Nasıl Başvurulur? Şubeye gitmeden dilediğiniz yerden hac/umre finansmanınızı kullanabilmek için Jet Finansman sayfamızı ziyaret edebilirsiniz. Şubelerimiz üzerinden Hac ve Umre Finansmanına başvurmak ve detaylı bilgi almak için en yakın şubemize uğrayabilirsiniz. Başvuru İçin Gerekli Belg,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3982,679,digital_process,Dijital İşlem,Evet,da maksimum 12 ay vadelendirilmektedir. Hac/Umre Finansmanına Nasıl Başvurulur? Şubeye gitmeden dilediğiniz yerden hac/umre finansmanınızı kullanabilmek için Jet Finansman sayfamızı ziyaret edebilirsiniz. Şubelerimiz üzerinden Hac ve Umre Finansmanına başvurmak ve detaylı bilgi almak için en yakın şubemize uğrayabilirsiniz. Başvuru İçin Gerekli Belg,albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
3983,679,target_segment,Hedef Kitle,Bireysel · Serbest Meslek · Tüzel Kişi,"lerimizden yapacağınız başvurular için gerekli belgeler Hac/Umre finansmanından gerçek kişi olarak yararlanmak isterseniz satın alınacak hizmetin proforma faturası, kimlik kartı ve gelir belgesi gerekmektedir. Ücretli çalışansanız maaş bordronuzu veya net maaş tutarınızı gösteren işyeri ta",albaraka_source_guardrail_v1,2026-08-13T11:49:11+00:00
